"","FamID","daytimeTemp","RGR","Group","Group.ord"
"297","GH_0127",17.4781595806639,0.135190535821349,"C1 2010",5
"298","GH_0134",-17.5218404193361,0.0450635119404497,"C1 2010",5
"299","GH_0134",-12.5218404193361,0.675952679106745,"C1 2010",5
"300","GH_0134",-7.52184041933605,1.37443711418372,"C1 2010",5
"301","GH_0134",-2.52184041933605,1.66734994179664,"C1 2010",5
"302","GH_0134",2.47815958066395,1.89266750149889,"C1 2010",5
"303","GH_0134",7.47815958066395,1.32186301691986,"C1 2010",5
"304","GH_0134",12.4781595806639,1.44203238209439,"C1 2010",5
"305","GH_0134",17.4781595806639,0.242216376679917,"C1 2010",5
"306","GH_0146",-17.5218404193361,0.120169365174532,"C1 2010",5
"307","GH_0146",-12.5218404193361,0.534753675026669,"C1 2010",5
"308","GH_0146",-7.52184041933605,0.923801994779218,"C1 2010",5
"309","GH_0146",-2.52184041933605,1.43076650410928,"C1 2010",5
"310","GH_0146",2.47815958066395,2.14051681717136,"C1 2010",5
"311","GH_0146",7.47815958066395,1.96026276940956,"C1 2010",5
"312","GH_0146",12.4781595806639,1.35190535821349,"C1 2010",5
"313","GH_0146",17.4781595806639,0.0901270238808993,"C1 2010",5
"314","GH_0159",-17.5218404193361,0,"C1 2010",5
"315","GH_0159",-12.5218404193361,0.648914571942475,"C1 2010",5
"316","GH_0159",-7.52184041933605,0.912536116794106,"C1 2010",5
"317","GH_0159",-2.52184041933605,1.09654545721761,"C1 2010",5
"318","GH_0159",2.47815958066395,1.44203238209439,"C1 2010",5
"319","GH_0159",7.47815958066395,1.71241345373709,"C1 2010",5
"320","GH_0159",12.4781595806639,1.2730442123177,"C1 2010",5
"321","GH_0159",17.4781595806639,0.292912827612923,"C1 2010",5
"322","GH_0165",-17.5218404193361,0.0946333750749443,"C1 2010",5
"323","GH_0165",-12.5218404193361,0.552028021270508,"C1 2010",5
"324","GH_0165",-7.52184041933605,1.39696887015394,"C1 2010",5
"325","GH_0165",-2.52184041933605,1.71241345373709,"C1 2010",5
"326","GH_0165",2.47815958066395,1.74245579503072,"C1 2010",5
"327","GH_0165",7.47815958066395,2.07292154926069,"C1 2010",5
"328","GH_0165",12.4781595806639,1.62228642985619,"C1 2010",5
"329","GH_0165",17.4781595806639,0.315444583583148,"C1 2010",5
"330","GH_0169",-17.5218404193361,0,"C1 2010",5
"331","GH_0169",-12.5218404193361,0.56329389925562,"C1 2010",5
"332","GH_0169",-7.52184041933605,1.14911955448147,"C1 2010",5
"333","GH_0169",-2.52184041933605,1.21671482239214,"C1 2010",5
"334","GH_0169",2.47815958066395,2.14051681717136,"C1 2010",5
"335","GH_0169",7.47815958066395,2.22313325572885,"C1 2010",5
"336","GH_0169",12.4781595806639,1.26177833433259,"C1 2010",5
"337","GH_0169",17.4781595806639,0.225317559702249,"C1 2010",5
"338","GH_0173",-17.5218404193361,0.0540762143285396,"C1 2010",5
"339","GH_0173",-12.5218404193361,0.766079702987644,"C1 2010",5
"340","GH_0173",-7.52184041933605,1.10405604254102,"C1 2010",5
"341","GH_0173",-2.52184041933605,1.7236793317222,"C1 2010",5
"342","GH_0173",2.47815958066395,1.64481818582641,"C1 2010",5
"343","GH_0173",7.47815958066395,1.73494520970731,"C1 2010",5
"344","GH_0173",12.4781595806639,0.856206726868544,"C1 2010",5
"345","GH_0173",17.4781595806639,0.112658779851124,"C1 2010",5
"346","GH_0179",-17.5218404193361,0.0540762143285396,"C1 2010",5
"347","GH_0179",-12.5218404193361,0.377406912501266,"C1 2010",5
"348","GH_0179",-7.52184041933605,1.03646077463034,"C1 2010",5
"349","GH_0179",-2.52184041933605,1.65232877114982,"C1 2010",5
"350","GH_0179",2.47815958066395,1.903933379484,"C1 2010",5
"351","GH_0179",7.47815958066395,2.36583437687361,"C1 2010",5
"352","GH_0179",12.4781595806639,1.26177833433259,"C1 2010",5
"353","GH_0179",17.4781595806639,0.0193129336887641,"C1 2010",5
"354","GH_0191",-17.5218404193361,0.0270381071642698,"C1 2010",5
"355","GH_0191",-12.5218404193361,0.349242217538485,"C1 2010",5
"356","GH_0191",-7.52184041933605,1.04772665261546,"C1 2010",5
"357","GH_0191",-2.52184041933605,1.44203238209439,"C1 2010",5
"358","GH_0191",2.47815958066395,1.71241345373709,"C1 2010",5
"359","GH_0191",7.47815958066395,1.89266750149889,"C1 2010",5
"360","GH_0191",12.4781595806639,1.21671482239214,"C1 2010",5
"361","GH_0191",17.4781595806639,0.0675952679106745,"C1 2010",5
"362","GH_0197",-17.5218404193361,0,"C1 2010",5
"363","GH_0197",-12.5218404193361,0.394305729478935,"C1 2010",5
"364","GH_0197",-7.52184041933605,1.03646077463034,"C1 2010",5
"365","GH_0197",-2.52184041933605,0.856206726868544,"C1 2010",5
"366","GH_0197",2.47815958066395,1.48709589403484,"C1 2010",5
"367","GH_0197",7.47815958066395,2.34330262090338,"C1 2010",5
"368","GH_0197",12.4781595806639,1.31810772425815,"C1 2010",5
"369","GH_0197",17.4781595806639,0.394305729478935,"C1 2010",5
"370","GH_0209",-17.5218404193361,0.0337976339553372,"C1 2010",5
"371","GH_0209",-12.5218404193361,0.65342092313652,"C1 2010",5
"372","GH_0209",-7.52184041933605,1.01392901866012,"C1 2010",5
"373","GH_0209",-2.52184041933605,1.68237111244345,"C1 2010",5
"374","GH_0209",2.47815958066395,1.75747696567754,"C1 2010",5
"375","GH_0209",7.47815958066395,1.84760398955844,"C1 2010",5
"376","GH_0209",12.4781595806639,1.39696887015394,"C1 2010",5
"377","GH_0209",17.4781595806639,0.439369241419385,"C1 2010",5
"378","GH_0215",-17.5218404193361,0,"C1 2010",5
"379","GH_0215",-12.5218404193361,0.721016191047195,"C1 2010",5
"380","GH_0215",-7.52184041933605,1.32937360224327,"C1 2010",5
"381","GH_0215",-2.52184041933605,1.26177833433259,"C1 2010",5
"382","GH_0215",2.47815958066395,2.36583437687361,"C1 2010",5
"383","GH_0215",7.47815958066395,2.11798506120114,"C1 2010",5
"384","GH_0215",12.4781595806639,1.46456413806462,"C1 2010",5
"385","GH_0215",17.4781595806639,0.162228642985619,"C1 2010",5
"386","GH_0222",-17.5218404193361,0.101392901866012,"C1 2010",5
"387","GH_0222",-12.5218404193361,0.536255792091351,"C1 2010",5
"388","GH_0222",-7.52184041933605,1.03646077463034,"C1 2010",5
"389","GH_0222",-2.52184041933605,1.35190535821349,"C1 2010",5
"390","GH_0222",2.47815958066395,2.0143389837381,"C1 2010",5
"391","GH_0222",7.47815958066395,1.96026276940956,"C1 2010",5
"392","GH_0222",12.4781595806639,1.61102055187108,"C1 2010",5
"393","GH_0222",17.4781595806639,0.0901270238808993,"C1 2010",5
"394","GH_0233",-17.5218404193361,0.0600846825872662,"C1 2010",5
"395","GH_0233",-12.5218404193361,0.531749440897306,"C1 2010",5
"396","GH_0233",-7.52184041933605,1.53215940597529,"C1 2010",5
"397","GH_0233",-2.52184041933605,1.53215940597529,"C1 2010",5
"398","GH_0233",2.47815958066395,1.62228642985619,"C1 2010",5
"399","GH_0233",7.47815958066395,1.11156662786443,"C1 2010",5
"400","GH_0233",12.4781595806639,0.270381071642698,"C1 2010",5
"401","GH_0233",17.4781595806639,0.675952679106746,"C1 2010",5
"402","GH_0250",-17.5218404193361,0.0225317559702248,"C1 2010",5
"403","GH_0250",-12.5218404193361,0.74354794701742,"C1 2010",5
"404","GH_0250",-7.52184041933605,1.13785367649635,"C1 2010",5
"405","GH_0250",-2.52184041933605,1.37894346537776,"C1 2010",5
"406","GH_0250",2.47815958066395,2.06165567127557,"C1 2010",5
"407","GH_0250",7.47815958066395,2.16304857314158,"C1 2010",5
"408","GH_0250",12.4781595806639,1.08715722556335,"C1 2010",5
"409","GH_0250",17.4781595806639,0.157722291791574,"C1 2010",5
"410","GH_0255",-17.5218404193361,0,"C1 2010",5
