"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"562","GH_0302",10,0.0119047619047619,"72",4
"563","GH_0302",15,0.133928571428571,"72",4
"564","GH_0302",20,0.232142857142857,"72",4
"565","GH_0302",25,0.339285714285714,"72",4
"566","GH_0302",30,0.482142857142857,"72",4
"567","GH_0302",35,0.410714285714286,"72",4
"568","GH_0302",40,0.253968253968254,"72",4
"569","GH_0302",45,0.0625,"72",4
"570","GH_0306",10,0.0392857142857143,"73",5
"571","GH_0306",15,0.158730158730159,"73",5
"572","GH_0306",20,0.253968253968254,"73",5
"573","GH_0306",25,0.404761904761905,"73",5
"574","GH_0306",30,0.523809523809524,"73",5
"575","GH_0306",35,0.607142857142857,"73",5
"576","GH_0306",40,0.523809523809524,"73",5
"577","GH_0306",45,0.148809523809524,"73",5
"578","GH_0312",10,0,"74",5
"579","GH_0312",15,0.142857142857143,"74",5
"580","GH_0312",20,0.208333333333333,"74",5
"581","GH_0312",25,0.363095238095238,"74",5
"582","GH_0312",30,0.464285714285714,"74",5
"583","GH_0312",35,0.333333333333333,"74",5
"584","GH_0312",40,0.488095238095238,"74",5
"585","GH_0312",45,0.104166666666667,"74",5
"586","GH_0316",10,0,"75",5
"587","GH_0316",15,0.130952380952381,"75",5
"588","GH_0316",20,0.125,"75",5
