"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"317","GH_0159",-2.52184041933605,1.09654545721761,"41","3"
"318","GH_0159",2.47815958066395,1.44203238209439,"41","3"
"319","GH_0159",7.47815958066395,1.71241345373709,"41","3"
"320","GH_0159",12.4781595806639,1.2730442123177,"41","3"
"321","GH_0159",17.4781595806639,0.292912827612923,"41","3"
"322","GH_0165",-17.5218404193361,0.0946333750749443,"42","3"
"323","GH_0165",-12.5218404193361,0.552028021270508,"42","3"
"324","GH_0165",-7.52184041933605,1.39696887015394,"42","3"
"325","GH_0165",-2.52184041933605,1.71241345373709,"42","3"
"326","GH_0165",2.47815958066395,1.74245579503072,"42","3"
"327","GH_0165",7.47815958066395,2.07292154926069,"42","3"
"328","GH_0165",12.4781595806639,1.62228642985619,"42","3"
"329","GH_0165",17.4781595806639,0.315444583583148,"42","3"
"330","GH_0169",-17.5218404193361,0,"43","3"
"331","GH_0169",-12.5218404193361,0.56329389925562,"43","3"
"332","GH_0169",-7.52184041933605,1.14911955448147,"43","3"
"333","GH_0169",-2.52184041933605,1.21671482239214,"43","3"
"334","GH_0169",2.47815958066395,2.14051681717136,"43","3"
"335","GH_0169",7.47815958066395,2.22313325572885,"43","3"
"336","GH_0169",12.4781595806639,1.26177833433259,"43","3"
"337","GH_0169",17.4781595806639,0.225317559702249,"43","3"
"338","GH_0173",-17.5218404193361,0.0540762143285396,"44","3"
"339","GH_0173",-12.5218404193361,0.766079702987644,"44","3"
"340","GH_0173",-7.52184041933605,1.10405604254102,"44","3"
"341","GH_0173",-2.52184041933605,1.7236793317222,"44","3"
"342","GH_0173",2.47815958066395,1.64481818582641,"44","3"
"343","GH_0173",7.47815958066395,1.73494520970731,"44","3"
"344","GH_0173",12.4781595806639,0.856206726868544,"44","3"
"345","GH_0173",17.4781595806639,0.112658779851124,"44","3"
"346","GH_0179",-17.5218404193361,0.0540762143285396,"45","3"
"347","GH_0179",-12.5218404193361,0.377406912501266,"45","3"
"348","GH_0179",-7.52184041933605,1.03646077463034,"45","3"
"349","GH_0179",-2.52184041933605,1.65232877114982,"45","3"
"350","GH_0179",2.47815958066395,1.903933379484,"45","3"
"351","GH_0179",7.47815958066395,2.36583437687361,"45","3"
"352","GH_0179",12.4781595806639,1.26177833433259,"45","3"
"353","GH_0179",17.4781595806639,0.0193129336887641,"45","3"
