"","X","FamID","daytimeTemp","RGR","Group","Group.ord"
"368",368,"GH_0197",12.4781595806639,1.31810772425815,"C1 2010","5"
"369",369,"GH_0197",17.4781595806639,0.394305729478935,"C1 2010","5"
"370",370,"GH_0209",-17.5218404193361,0.0337976339553372,"C1 2010","5"
"371",371,"GH_0209",-12.5218404193361,0.65342092313652,"C1 2010","5"
"372",372,"GH_0209",-7.52184041933605,1.01392901866012,"C1 2010","5"
"373",373,"GH_0209",-2.52184041933605,1.68237111244345,"C1 2010","5"
"374",374,"GH_0209",2.47815958066395,1.75747696567754,"C1 2010","5"
"375",375,"GH_0209",7.47815958066395,1.84760398955844,"C1 2010","5"
"376",376,"GH_0209",12.4781595806639,1.39696887015394,"C1 2010","5"
"377",377,"GH_0209",17.4781595806639,0.439369241419385,"C1 2010","5"
"378",378,"GH_0215",-17.5218404193361,0,"C1 2010","5"
"379",379,"GH_0215",-12.5218404193361,0.721016191047195,"C1 2010","5"
"380",380,"GH_0215",-7.52184041933605,1.32937360224327,"C1 2010","5"
"381",381,"GH_0215",-2.52184041933605,1.26177833433259,"C1 2010","5"
"382",382,"GH_0215",2.47815958066395,2.36583437687361,"C1 2010","5"
"383",383,"GH_0215",7.47815958066395,2.11798506120114,"C1 2010","5"
"384",384,"GH_0215",12.4781595806639,1.46456413806462,"C1 2010","5"
"385",385,"GH_0215",17.4781595806639,0.162228642985619,"C1 2010","5"
"386",386,"GH_0222",-17.5218404193361,0.101392901866012,"C1 2010","5"
"387",387,"GH_0222",-12.5218404193361,0.536255792091351,"C1 2010","5"
"388",388,"GH_0222",-7.52184041933605,1.03646077463034,"C1 2010","5"
"389",389,"GH_0222",-2.52184041933605,1.35190535821349,"C1 2010","5"
"390",390,"GH_0222",2.47815958066395,2.0143389837381,"C1 2010","5"
"391",391,"GH_0222",7.47815958066395,1.96026276940956,"C1 2010","5"
"392",392,"GH_0222",12.4781595806639,1.61102055187108,"C1 2010","5"
"393",393,"GH_0222",17.4781595806639,0.0901270238808993,"C1 2010","5"
"394",394,"GH_0233",-17.5218404193361,0.0600846825872662,"C1 2010","5"
"395",395,"GH_0233",-12.5218404193361,0.531749440897306,"C1 2010","5"
"396",396,"GH_0233",-7.52184041933605,1.53215940597529,"C1 2010","5"
"397",397,"GH_0233",-2.52184041933605,1.53215940597529,"C1 2010","5"
"398",398,"GH_0233",2.47815958066395,1.62228642985619,"C1 2010","5"
"399",399,"GH_0233",7.47815958066395,1.11156662786443,"C1 2010","5"
"400",400,"GH_0233",12.4781595806639,0.270381071642698,"C1 2010","5"
"401",401,"GH_0233",17.4781595806639,0.675952679106746,"C1 2010","5"
"402",402,"GH_0250",-17.5218404193361,0.0225317559702248,"C1 2010","5"
"403",403,"GH_0250",-12.5218404193361,0.74354794701742,"C1 2010","5"
"404",404,"GH_0250",-7.52184041933605,1.13785367649635,"C1 2010","5"
"405",405,"GH_0250",-2.52184041933605,1.37894346537776,"C1 2010","5"
"406",406,"GH_0250",2.47815958066395,2.06165567127557,"C1 2010","5"
"407",407,"GH_0250",7.47815958066395,2.16304857314158,"C1 2010","5"
"408",408,"GH_0250",12.4781595806639,1.08715722556335,"C1 2010","5"
"409",409,"GH_0250",17.4781595806639,0.157722291791574,"C1 2010","5"
"410",410,"GH_0255",-17.5218404193361,0,"C1 2010","5"
"411",411,"GH_0255",-12.5218404193361,0.619623289181183,"C1 2010","5"
"412",412,"GH_0255",-7.52184041933605,0.991397262689893,"C1 2010","5"
"413",413,"GH_0255",-2.52184041933605,1.62228642985619,"C1 2010","5"
"414",414,"GH_0255",2.47815958066395,1.84760398955844,"C1 2010","5"
"415",415,"GH_0255",7.47815958066395,2.25317559702248,"C1 2010","5"
"416",416,"GH_0255",12.4781595806639,1.35190535821349,"C1 2010","5"
"417",417,"GH_0255",17.4781595806639,0.315444583583148,"C1 2010","5"
"418",418,"GH_0257",-17.5218404193361,0.0540762143285396,"C1 2010","5"
"419",419,"GH_0257",-12.5218404193361,0.642155045151408,"C1 2010","5"
"420",420,"GH_0257",-7.52184041933605,0.788611458957869,"C1 2010","5"
"421",421,"GH_0257",-2.52184041933605,1.28431009030282,"C1 2010","5"
"422",422,"GH_0257",2.47815958066395,2.13300623184795,"C1 2010","5"
"423",423,"GH_0257",7.47815958066395,2.09545330523091,"C1 2010","5"
"424",424,"GH_0257",12.4781595806639,1.53215940597529,"C1 2010","5"
"425",425,"GH_0257",17.4781595806639,0.0450635119404497,"C1 2010","5"
"426",426,"GH_0266",-17.5218404193361,0.112658779851124,"C2 2010","7"
"427",427,"GH_0266",-12.5218404193361,0.523863326307727,"C2 2010","7"
"428",428,"GH_0266",-7.52184041933605,1.21671482239214,"C2 2010","7"
"429",429,"GH_0266",-2.52184041933605,1.41950062612416,"C2 2010","7"
"430",430,"GH_0266",2.47815958066395,2.18558032911181,"C2 2010","7"
"431",431,"GH_0266",7.47815958066395,1.93773101343934,"C2 2010","7"
"432",432,"GH_0266",12.4781595806639,1.62228642985619,"C2 2010","7"
"433",433,"GH_0266",17.4781595806639,0.0901270238808993,"C2 2010","7"
"434",434,"GH_0268",-17.5218404193361,0.0337976339553372,"C2 2010","7"
"435",435,"GH_0268",-12.5218404193361,0.527243089703261,"C2 2010","7"
"436",436,"GH_0268",-7.52184041933605,1.19418306642192,"C2 2010","7"
"437",437,"GH_0268",-2.52184041933605,1.71241345373709,"C2 2010","7"
"438",438,"GH_0268",2.47815958066395,2.24190971903737,"C2 2010","7"
"439",439,"GH_0268",7.47815958066395,1.98279452537979,"C2 2010","7"
"440",440,"GH_0268",12.4781595806639,1.30684184627304,"C2 2010","7"
"441",441,"GH_0268",17.4781595806639,0.304178705598036,"C2 2010","7"
"442",442,"GH_0270",-17.5218404193361,0,"C2 2010","7"
"443",443,"GH_0270",-12.5218404193361,0.60835741119607,"C2 2010","7"
"444",444,"GH_0270",-7.52184041933605,1.28431009030282,"C2 2010","7"
"445",445,"GH_0270",-2.52184041933605,1.1829171884368,"C2 2010","7"
"446",446,"GH_0270",2.47815958066395,2.2644414750076,"C2 2010","7"
"447",447,"GH_0270",7.47815958066395,2.61368369254608,"C2 2010","7"
"448",448,"GH_0270",12.4781595806639,1.44203238209439,"C2 2010","7"
"449",449,"GH_0270",17.4781595806639,0.224512854131883,"C2 2010","7"
"450",450,"GH_0271",-17.5218404193361,0.101392901866012,"C2 2010","7"
"451",451,"GH_0271",-12.5218404193361,0.518230387315171,"C2 2010","7"
"452",452,"GH_0271",-7.52184041933605,0.968865506719668,"C2 2010","7"
"453",453,"GH_0271",-2.52184041933605,1.35190535821349,"C2 2010","7"
"454",454,"GH_0271",2.47815958066395,1.32937360224327,"C2 2010","7"
"455",455,"GH_0271",7.47815958066395,1.47207472338802,"C2 2010","7"
"456",456,"GH_0271",12.4781595806639,0.946333750749444,"C2 2010","7"
"457",457,"GH_0271",17.4781595806639,0.157722291791574,"C2 2010","7"
"458",458,"GH_0274",-17.5218404193361,0,"C2 2010","7"
"459",459,"GH_0274",-12.5218404193361,0.405571607464048,"C2 2010","7"
"460",460,"GH_0274",-7.52184041933605,0.991397262689893,"C2 2010","7"
"461",461,"GH_0274",-2.52184041933605,0.946333750749443,"C2 2010","7"
"462",462,"GH_0274",2.47815958066395,1.14911955448147,"C2 2010","7"
"463",463,"GH_0274",7.47815958066395,1.28431009030282,"C2 2010","7"
"464",464,"GH_0274",12.4781595806639,1.08152428657079,"C2 2010","7"
"465",465,"GH_0274",17.4781595806639,0.540762143285397,"C2 2010","7"
"466",466,"GH_0275",-17.5218404193361,0.0270381071642698,"C2 2010","7"
"467",467,"GH_0275",-12.5218404193361,0.664686801121633,"C2 2010","7"
"468",468,"GH_0275",-7.52184041933605,0.838181322092364,"C2 2010","7"
"469",469,"GH_0275",-2.52184041933605,1.88140162351377,"C2 2010","7"
"470",470,"GH_0275",2.47815958066395,1.98279452537979,"C2 2010","7"
"471",471,"GH_0275",7.47815958066395,1.93773101343934,"C2 2010","7"
"472",472,"GH_0275",12.4781595806639,1.98279452537979,"C2 2010","7"
"473",473,"GH_0275",17.4781595806639,0.202785803732024,"C2 2010","7"
"474",474,"GH_0277",-17.5218404193361,0.117165131045169,"C2 2010","7"
"475",475,"GH_0277",-12.5218404193361,0.52574097263858,"C2 2010","7"
"476",476,"GH_0277",-7.52184041933605,1.21671482239214,"C2 2010","7"
"477",477,"GH_0277",-2.52184041933605,1.43076650410928,"C2 2010","7"
"478",478,"GH_0277",2.47815958066395,1.65608406381153,"C2 2010","7"
"479",479,"GH_0277",7.47815958066395,1.89266750149889,"C2 2010","7"
"480",480,"GH_0277",12.4781595806639,2.02785803732024,"C2 2010","7"
"481",481,"GH_0277",17.4781595806639,0.0901270238808993,"C2 2010","7"
"482",482,"GH_0281",-17.5218404193361,0.0675952679106745,"C2 2010","7"
"483",483,"GH_0281",-12.5218404193361,0.40857584159341,"C2 2010","7"
"484",484,"GH_0281",-7.52184041933605,0.270381071642698,"C2 2010","7"
"485",485,"GH_0281",-2.52184041933605,1.7274346243839,"C2 2010","7"
"486",486,"GH_0281",2.47815958066395,0.991397262689893,"C2 2010","7"
"487",487,"GH_0281",7.47815958066395,3.60508095523597,"C2 2010","7"
"488",488,"GH_0281",12.4781595806639,1.32186301691986,"C2 2010","7"
"489",489,"GH_0281",17.4781595806639,0.360508095523598,"C2 2010","7"
"490",490,"GH_0284",-17.5218404193361,0,"C2 2010","7"
"491",491,"GH_0284",-12.5218404193361,0.518230387315171,"C2 2010","7"
"492",492,"GH_0284",-7.52184041933605,1.12658779851124,"C2 2010","7"
"493",493,"GH_0284",-2.52184041933605,1.22798070037725,"C2 2010","7"
"494",494,"GH_0284",2.47815958066395,1.53215940597529,"C2 2010","7"
"495",495,"GH_0284",7.47815958066395,0.87122789751536,"C2 2010","7"
"496",496,"GH_0284",12.4781595806639,1.05899253060057,"C2 2010","7"
"497",497,"GH_0284",17.4781595806639,0.0450635119404497,"C2 2010","7"
"498",498,"GH_0286",-17.5218404193361,0,"C2 2010","7"
"499",499,"GH_0286",-12.5218404193361,0.405571607464047,"C2 2010","7"
"500",500,"GH_0286",-7.52184041933605,0.923801994779219,"C2 2010","7"
"501",501,"GH_0286",-2.52184041933605,1.7236793317222,"C2 2010","7"
"502",502,"GH_0286",2.47815958066395,1.95060630256518,"C2 2010","7"
"503",503,"GH_0286",7.47815958066395,2.15178269515647,"C2 2010","7"
"504",504,"GH_0286",12.4781595806639,1.41950062612417,"C2 2010","7"
"505",505,"GH_0286",17.4781595806639,0.0506964509330059,"C2 2010","7"
"506",506,"GH_0287",-17.5218404193361,0,"C2 2010","7"
"507",507,"GH_0287",-12.5218404193361,0.46190099738961,"C2 2010","7"
"508",508,"GH_0287",-7.52184041933605,1.12658779851124,"C2 2010","7"
"509",509,"GH_0287",-2.52184041933605,1.92270984279252,"C2 2010","7"
"510",510,"GH_0287",2.47815958066395,1.66734994179664,"C2 2010","7"
"511",511,"GH_0287",7.47815958066395,2.30950498694805,"C2 2010","7"
"512",512,"GH_0287",12.4781595806639,1.03646077463034,"C2 2010","7"
"513",513,"GH_0287",17.4781595806639,0.0270381071642698,"C2 2010","7"
"514",514,"GH_0290",-17.5218404193361,0.0337976339553372,"C2 2010","7"
"515",515,"GH_0290",-12.5218404193361,0.315444583583148,"C2 2010","7"
"516",516,"GH_0290",-7.52184041933605,1.31810772425815,"C2 2010","7"
"517",517,"GH_0290",-2.52184041933605,1.27679950497941,"C2 2010","7"
"518",518,"GH_0290",2.47815958066395,1.88140162351377,"C2 2010","7"
"519",519,"GH_0290",7.47815958066395,1.84760398955844,"C2 2010","7"
"520",520,"GH_0290",12.4781595806639,1.61102055187108,"C2 2010","7"
"521",521,"GH_0290",17.4781595806639,0.146456413806461,"C2 2010","7"
"522",522,"GH_0291",-17.5218404193361,0.0360508095523598,"C2 2010","7"
"523",523,"GH_0291",-12.5218404193361,0.563293899255621,"C2 2010","7"
"524",524,"GH_0291",-7.52184041933605,0.923801994779218,"C2 2010","7"
"525",525,"GH_0291",-2.52184041933605,1.04772665261546,"C2 2010","7"
"526",526,"GH_0291",2.47815958066395,0.690973849753562,"C2 2010","7"
"527",527,"GH_0291",7.47815958066395,2.56862018060563,"C2 2010","7"
"528",528,"GH_0291",12.4781595806639,1.7274346243839,"C2 2010","7"
"529",529,"GH_0291",17.4781595806639,0.202785803732024,"C2 2010","7"
"530",530,"GH_0293",-17.5218404193361,0.0608357411196071,"C2 2010","7"
"531",531,"GH_0293",-12.5218404193361,0.630889167166295,"C2 2010","7"
"532",532,"GH_0293",-7.52184041933605,0.901270238808993,"C2 2010","7"
"533",533,"GH_0293",-2.52184041933605,1.47583001604973,"C2 2010","7"
"534",534,"GH_0293",2.47815958066395,1.19418306642192,"C2 2010","7"
"535",535,"GH_0293",7.47815958066395,1.62228642985619,"C2 2010","7"
"536",536,"GH_0293",12.4781595806639,1.21671482239214,"C2 2010","7"
"537",537,"GH_0293",17.4781595806639,0.135190535821349,"C2 2010","7"
"538",538,"GH_0297",-17.5218404193361,0,"C2 2010","7"
"539",539,"GH_0297",-12.5218404193361,0.568926838248177,"C2 2010","7"
"540",540,"GH_0297",-7.52184041933605,1.12658779851124,"C2 2010","7"
"541",541,"GH_0297",-2.52184041933605,1.40823474813905,"C2 2010","7"
"542",542,"GH_0297",2.47815958066395,1.87764633085207,"C2 2010","7"
"543",543,"GH_0297",7.47815958066395,1.84760398955844,"C2 2010","7"
"544",544,"GH_0297",12.4781595806639,1.59224408856256,"C2 2010","7"
"545",545,"GH_0297",17.4781595806639,0.135190535821349,"C2 2010","7"
"546",546,"GH_0300",-17.5218404193361,0.112658779851124,"C2 2010","7"
"547",547,"GH_0300",-12.5218404193361,0.402191844068513,"C2 2010","7"
"548",548,"GH_0300",-7.52184041933605,1.03646077463034,"C2 2010","7"
"549",549,"GH_0300",-2.52184041933605,1.84760398955844,"C2 2010","7"
"550",550,"GH_0300",2.47815958066395,1.55469116194551,"C2 2010","7"
"551",551,"GH_0300",7.47815958066395,1.78000872164776,"C2 2010","7"
"552",552,"GH_0300",12.4781595806639,1.3631712361986,"C2 2010","7"
"553",553,"GH_0300",17.4781595806639,0.192646513545422,"C2 2010","7"
"554",554,"GH_0301",-17.5218404193361,0,"C2 2010","7"
"555",555,"GH_0301",-12.5218404193361,0.439369241419385,"C2 2010","7"
"556",556,"GH_0301",-7.52184041933605,1.26177833433259,"C2 2010","7"
"557",557,"GH_0301",-2.52184041933605,1.44203238209439,"C2 2010","7"
"558",558,"GH_0301",2.47815958066395,1.82507223358821,"C2 2010","7"
"559",559,"GH_0301",7.47815958066395,2.28021370418675,"C2 2010","7"
"560",560,"GH_0301",12.4781595806639,1.63730760050301,"C2 2010","7"
"561",561,"GH_0301",17.4781595806639,0.168988169776687,"C2 2010","7"
"562",562,"GH_0302",-17.5218404193361,0.0450635119404497,"C2 2010","7"
"563",563,"GH_0302",-12.5218404193361,0.506964509330059,"C2 2010","7"
"564",564,"GH_0302",-7.52184041933605,0.878738482838769,"C2 2010","7"
"565",565,"GH_0302",-2.52184041933605,1.28431009030282,"C2 2010","7"
"566",566,"GH_0302",2.47815958066395,1.82507223358821,"C2 2010","7"
"567",567,"GH_0302",7.47815958066395,1.55469116194551,"C2 2010","7"
"568",568,"GH_0302",12.4781595806639,0.96135492139626,"C2 2010","7"
"569",569,"GH_0302",17.4781595806639,0.236583437687361,"C2 2010","7"
"570",570,"GH_0306",-17.5218404193361,0.148709589403484,"S1 2010","9"
"571",571,"GH_0306",-12.5218404193361,0.600846825872662,"S1 2010","9"
"572",572,"GH_0306",-7.52184041933605,0.96135492139626,"S1 2010","9"
"573",573,"GH_0306",-2.52184041933605,1.53215940597529,"S1 2010","9"
"574",574,"GH_0306",2.47815958066395,1.98279452537979,"S1 2010","9"
"575",575,"GH_0306",7.47815958066395,2.29823910896293,"S1 2010","9"
"576",576,"GH_0306",12.4781595806639,1.98279452537979,"S1 2010","9"
"577",577,"GH_0306",17.4781595806639,0.563293899255621,"S1 2010","9"
"578",578,"GH_0312",-17.5218404193361,0,"S1 2010","9"
"579",579,"GH_0312",-12.5218404193361,0.540762143285396,"S1 2010","9"
"580",580,"GH_0312",-7.52184041933605,0.78861145895787,"S1 2010","9"
"581",581,"GH_0312",-2.52184041933605,1.37443711418372,"S1 2010","9"
"582",582,"GH_0312",2.47815958066395,1.75747696567754,"S1 2010","9"
"583",583,"GH_0312",7.47815958066395,1.26177833433259,"S1 2010","9"
"584",584,"GH_0312",12.4781595806639,1.84760398955844,"S1 2010","9"
"585",585,"GH_0312",17.4781595806639,0.394305729478935,"S1 2010","9"
"586",586,"GH_0316",-17.5218404193361,0,"S1 2010","9"
"587",587,"GH_0316",-12.5218404193361,0.495698631344946,"S1 2010","9"
"588",588,"GH_0316",-7.52184041933605,0.473166875374722,"S1 2010","9"
"589",589,"GH_0316",-2.52184041933605,1.57722291791574,"S1 2010","9"
"590",590,"GH_0316",2.47815958066395,1.21671482239214,"S1 2010","9"
"591",591,"GH_0316",7.47815958066395,1.71241345373709,"S1 2010","9"
"592",592,"GH_0316",12.4781595806639,1.08152428657079,"S1 2010","9"
"593",593,"GH_0316",17.4781595806639,0.878738482838768,"S1 2010","9"
"594",594,"GH_0326",-17.5218404193361,0.0901270238808993,"S1 2010","9"
"595",595,"GH_0326",-12.5218404193361,0.563293899255621,"S1 2010","9"
"596",596,"GH_0326",-7.52184041933605,1.23924657836237,"S1 2010","9"
"597",597,"GH_0326",-2.52184041933605,1.23924657836237,"S1 2010","9"
"598",598,"GH_0326",2.47815958066395,1.62228642985619,"S1 2010","9"
"599",599,"GH_0326",7.47815958066395,1.98279452537979,"S1 2010","9"
"600",600,"GH_0326",12.4781595806639,0.901270238808994,"S1 2010","9"
"601",601,"GH_0326",17.4781595806639,0.112658779851124,"S1 2010","9"
"602",602,"GH_0334",-17.5218404193361,0.0450635119404497,"S1 2010","9"
"603",603,"GH_0334",-12.5218404193361,0.40857584159341,"S1 2010","9"
"604",604,"GH_0334",-7.52184041933605,1.02519489664523,"S1 2010","9"
"605",605,"GH_0334",-2.52184041933605,1.41950062612416,"S1 2010","9"
"606",606,"GH_0334",2.47815958066395,1.56220174726892,"S1 2010","9"
"607",607,"GH_0334",7.47815958066395,1.35190535821349,"S1 2010","9"
"608",608,"GH_0334",12.4781595806639,1.39696887015394,"S1 2010","9"
"609",609,"GH_0334",17.4781595806639,0.428103363434272,"S1 2010","9"
"610",610,"GH_0340",-17.5218404193361,0.0901270238808993,"S1 2010","9"
"611",611,"GH_0340",-12.5218404193361,0.450635119404497,"S1 2010","9"
"612",612,"GH_0340",-7.52184041933605,1.30684184627304,"S1 2010","9"
"613",613,"GH_0340",-2.52184041933605,1.62228642985619,"S1 2010","9"
"614",614,"GH_0340",2.47815958066395,1.91519925746911,"S1 2010","9"
"615",615,"GH_0340",7.47815958066395,1.98279452537979,"S1 2010","9"
"616",616,"GH_0340",12.4781595806639,1.84760398955844,"S1 2010","9"
"617",617,"GH_0340",17.4781595806639,0.428103363434272,"S1 2010","9"
"618",618,"GH_0353",-17.5218404193361,0,"S1 2010","9"
"619",619,"GH_0353",-12.5218404193361,0.450635119404496,"S1 2010","9"
"620",620,"GH_0353",-7.52184041933605,0.822409092913207,"S1 2010","9"
"621",621,"GH_0353",-2.52184041933605,1.31585454866113,"S1 2010","9"
"622",622,"GH_0353",2.47815958066395,1.73494520970731,"S1 2010","9"
"623",623,"GH_0353",7.47815958066395,1.37443711418372,"S1 2010","9"
"624",624,"GH_0353",12.4781595806639,1.26177833433259,"S1 2010","9"
"625",625,"GH_0353",17.4781595806639,0.360508095523598,"S1 2010","9"
"626",626,"GH_0357",-17.5218404193361,0.0675952679106745,"S1 2010","9"
"627",627,"GH_0357",-12.5218404193361,0.60835741119607,"S1 2010","9"
"628",628,"GH_0357",-7.52184041933605,1.14911955448147,"S1 2010","9"
"629",629,"GH_0357",-2.52184041933605,1.44203238209439,"S1 2010","9"
"630",630,"GH_0357",2.47815958066395,1.55469116194552,"S1 2010","9"
"631",631,"GH_0357",7.47815958066395,1.84760398955844,"S1 2010","9"
"632",632,"GH_0357",12.4781595806639,1.62228642985619,"S1 2010","9"
"633",633,"GH_0357",17.4781595806639,0.660931508459929,"S1 2010","9"
"634",634,"GH_0375",-17.5218404193361,0.0901270238808993,"S1 2010","9"
"635",635,"GH_0375",-12.5218404193361,0.495698631344946,"S1 2010","9"
"636",636,"GH_0375",-7.52184041933605,1.50211706468166,"S1 2010","9"
"637",637,"GH_0375",-2.52184041933605,1.50211706468166,"S1 2010","9"
"638",638,"GH_0375",2.47815958066395,1.75747696567754,"S1 2010","9"
"639",639,"GH_0375",7.47815958066395,2.65874720448653,"S1 2010","9"
"640",640,"GH_0375",12.4781595806639,1.59975467388596,"S1 2010","9"
"641",641,"GH_0375",17.4781595806639,0.405571607464047,"S1 2010","9"
"642",642,"GH_0387",-17.5218404193361,0.157722291791574,"S1 2010","9"
"643",643,"GH_0387",-12.5218404193361,0.410077958658092,"S1 2010","9"
"644",644,"GH_0387",-7.52184041933605,0.766079702987644,"S1 2010","9"
"645",645,"GH_0387",-2.52184041933605,1.35190535821349,"S1 2010","9"
"646",646,"GH_0387",2.47815958066395,1.93773101343934,"S1 2010","9"
"647",647,"GH_0387",7.47815958066395,2.11798506120114,"S1 2010","9"
"648",648,"GH_0387",12.4781595806639,1.37443711418372,"S1 2010","9"
"649",649,"GH_0387",17.4781595806639,0.292912827612923,"S1 2010","9"
"650",650,"GH_0400",-17.5218404193361,0.0193129336887641,"S1 2010","9"
"651",651,"GH_0400",-12.5218404193361,0.766079702987644,"S1 2010","9"
"652",652,"GH_0400",-7.52184041933605,0.856206726868543,"S1 2010","9"
"653",653,"GH_0400",-2.52184041933605,1.74245579503072,"S1 2010","9"
"654",654,"GH_0400",2.47815958066395,1.62228642985619,"S1 2010","9"
"655",655,"GH_0400",7.47815958066395,2.11798506120114,"S1 2010","9"
"656",656,"GH_0400",12.4781595806639,1.50962765000507,"S1 2010","9"
"657",657,"GH_0400",17.4781595806639,0.135190535821349,"S1 2010","9"
"658",658,"GH_0405",-17.5218404193361,0.135190535821349,"S1 2010","9"
"659",659,"GH_0405",-12.5218404193361,0.270381071642698,"S1 2010","9"
"660",660,"GH_0405",-7.52184041933605,1.17165131045169,"S1 2010","9"
"661",661,"GH_0405",-2.52184041933605,1.64481818582641,"S1 2010","9"
"662",662,"GH_0405",2.47815958066395,1.66734994179664,"S1 2010","9"
"663",663,"GH_0405",7.47815958066395,1.68988169776686,"S1 2010","9"
"664",664,"GH_0405",12.4781595806639,1.35190535821349,"S1 2010","9"
"665",665,"GH_0405",17.4781595806639,0.540762143285396,"S1 2010","9"
"666",666,"GH_0409",-17.5218404193361,0.0540762143285396,"S1 2010","9"
"667",667,"GH_0409",-12.5218404193361,0.509217684927081,"S1 2010","9"
"668",668,"GH_0409",-7.52184041933605,0.923801994779218,"S1 2010","9"
"669",669,"GH_0409",-2.52184041933605,1.17487013273315,"S1 2010","9"
"670",670,"GH_0409",2.47815958066395,1.80254047761799,"S1 2010","9"
"671",671,"GH_0409",7.47815958066395,1.66734994179664,"S1 2010","9"
"672",672,"GH_0409",12.4781595806639,1.98279452537979,"S1 2010","9"
"673",673,"GH_0409",17.4781595806639,0.473166875374721,"S1 2010","9"
"674",674,"GH_0414",-17.5218404193361,0.0675952679106745,"S1 2010","9"
"675",675,"GH_0414",-12.5218404193361,0.450635119404497,"S1 2010","9"
"676",676,"GH_0414",-7.52184041933605,1.10405604254102,"S1 2010","9"
"677",677,"GH_0414",-2.52184041933605,1.1829171884368,"S1 2010","9"
"678",678,"GH_0414",2.47815958066395,2.34330262090338,"S1 2010","9"
"679",679,"GH_0414",7.47815958066395,1.82507223358821,"S1 2010","9"
"680",680,"GH_0414",12.4781595806639,1.57722291791574,"S1 2010","9"
"681",681,"GH_0414",17.4781595806639,0.360508095523598,"S1 2010","9"
"682",682,"GH_0416",-17.5218404193361,0,"S1 2010","9"
"683",683,"GH_0416",-12.5218404193361,0.630889167166295,"S1 2010","9"
"684",684,"GH_0416",-7.52184041933605,0.83367497089832,"S1 2010","9"
"685",685,"GH_0416",-2.52184041933605,1.71241345373709,"S1 2010","9"
"686",686,"GH_0416",2.47815958066395,1.30684184627304,"S1 2010","9"
"687",687,"GH_0416",7.47815958066395,2.18558032911181,"S1 2010","9"
"688",688,"GH_0416",12.4781595806639,1.26177833433259,"S1 2010","9"
"689",689,"GH_0416",17.4781595806639,0.653420923136521,"S1 2010","9"
"690",690,"GH_0436",-17.5218404193361,0.0450635119404497,"S1 2010","9"
"691",691,"GH_0436",-12.5218404193361,0.56329389925562,"S1 2010","9"
"692",692,"GH_0436",-7.52184041933605,1.17165131045169,"S1 2010","9"
"693",693,"GH_0436",-2.52184041933605,1.04933606375619,"S1 2010","9"
"694",694,"GH_0436",2.47815958066395,1.87013574552866,"S1 2010","9"
"695",695,"GH_0436",7.47815958066395,2.38836613284383,"S1 2010","9"
"696",696,"GH_0436",12.4781595806639,1.08152428657079,"S1 2010","9"
"697",697,"GH_0436",17.4781595806639,0.383039851493822,"S1 2010","9"
"698",698,"GH_0447",-17.5218404193361,0.0675952679106745,"S1 2010","9"
"699",699,"GH_0447",-12.5218404193361,0.585825655225846,"S1 2010","9"
"700",700,"GH_0447",-7.52184041933605,1.19418306642192,"S1 2010","9"
"701",701,"GH_0447",-2.52184041933605,1.10405604254102,"S1 2010","9"
"702",702,"GH_0447",2.47815958066395,1.80254047761799,"S1 2010","9"
"703",703,"GH_0447",7.47815958066395,1.62228642985619,"S1 2010","9"
"704",704,"GH_0447",12.4781595806639,1.44203238209439,"S1 2010","9"
"705",705,"GH_0447",17.4781595806639,0.473166875374721,"S1 2010","9"
"706",706,"GH_0467",-17.5218404193361,0,"S1 2010","9"
"707",707,"GH_0467",-12.5218404193361,0.563293899255621,"S1 2010","9"
"708",708,"GH_0467",-7.52184041933605,1.08152428657079,"S1 2010","9"
"709",709,"GH_0467",-2.52184041933605,1.17165131045169,"S1 2010","9"
"710",710,"GH_0467",2.47815958066395,1.91519925746911,"S1 2010","9"
"711",711,"GH_0467",7.47815958066395,2.70381071642698,"S1 2010","9"
"712",712,"GH_0467",12.4781595806639,1.64481818582641,"S1 2010","9"
"713",713,"GH_0467",17.4781595806639,0.292912827612923,"S1 2010","9"
"714",714,"GH_0475",-17.5218404193361,0.135190535821349,"S2 2010","11"
"715",715,"GH_0475",-12.5218404193361,0.495698631344946,"S2 2010","11"
"716",716,"GH_0475",-7.52184041933605,1.20169365174533,"S2 2010","11"
"717",717,"GH_0475",-2.52184041933605,1.03646077463034,"S2 2010","11"
"718",718,"GH_0475",2.47815958066395,1.75747696567754,"S2 2010","11"
"719",719,"GH_0475",7.47815958066395,2.38836613284383,"S2 2010","11"
"720",720,"GH_0475",12.4781595806639,1.59975467388596,"S2 2010","11"
"721",721,"GH_0475",17.4781595806639,0.585825655225846,"S2 2010","11"
"722",722,"GH_0478",-17.5218404193361,0.135190535821349,"S2 2010","11"
"723",723,"GH_0478",-12.5218404193361,0.202785803732024,"S2 2010","11"
"724",724,"GH_0478",-7.52184041933605,0.495698631344947,"S2 2010","11"
"725",725,"GH_0478",-2.52184041933605,1.35190535821349,"S2 2010","11"
"726",726,"GH_0478",2.47815958066395,0.901270238808994,"S2 2010","11"
"727",727,"GH_0478",7.47815958066395,1.17165131045169,"S2 2010","11"
"728",728,"GH_0478",12.4781595806639,1.10405604254102,"S2 2010","11"
"729",729,"GH_0478",17.4781595806639,0.270381071642698,"S2 2010","11"
"730",730,"GH_0489",-17.5218404193361,0,"S2 2010","11"
"731",731,"GH_0489",-12.5218404193361,0.506964509330058,"S2 2010","11"
