"","species","x","lower","upper","mu","level"
"605","12",-21.6452595959596,0,0.116134694631804,0,95
"606","12",-21.6452595959596,0,0.0399658676328617,0,50
"607","12",-21.1972393939394,0,0.116134694631804,0,95
"608","12",-21.1972393939394,0,0.0399658676328617,0,50
"609","12",-20.7492191919192,0,0.116134694631804,0,95
"610","12",-20.7492191919192,0,0.0399658676328617,0,50
"611","12",-20.301198989899,0,0.116134694631804,0,95
"612","12",-20.301198989899,0,0.0399658676328617,0,50
"613","12",-19.8531787878788,0,0.116134694631804,0,95
"614","12",-19.8531787878788,0,0.0399658676328617,0,50
"615","12",-19.4051585858586,0,0.116137696160879,2.38581685761295e-06,95
"616","12",-19.4051585858586,0,0.0399684653370718,2.38581685761295e-06,50
"617","12",-18.9571383838384,0,0.116233950442319,7.88333775894503e-05,95
"618","12",-18.9571383838384,0,0.0400517290588187,7.88333775894503e-05,50
"619","12",-18.5091181818182,0,0.116695993577513,0.000452609325613815,95
"620","12",-18.5091181818182,0,0.0404558807247104,0.000452609325613815,50
"621","12",-18.061097979798,0,0.120746928588095,0.00374173249890642,95
"622","12",-18.061097979798,0,0.0440071690601605,0.00374173249890642,50
"623","12",-17.6130777777778,0,0.13791042659484,0.0176365650642338,95
"624","12",-17.6130777777778,0.000132306977267633,0.0590268597118848,0.0176365650642338,50
"625","12",-17.1650575757576,0,0.166885678579196,0.0410189321550174,95
"626","12",-17.1650575757576,0.00384173097924226,0.084333927238236,0.0410189321550174,50
"627","12",-16.7170373737374,0,0.202946825360292,0.0699822170293793,95
"628","12",-16.7170373737374,0.0245274592372206,0.115739825927016,0.0699822170293793,50
"629","12",-16.2690171717172,3.66327428707289e-05,0.243828108591473,0.102631601168257,95
"630","12",-16.2690171717172,0.0540411179901727,0.151222084346341,0.102631601168257,50
"631","12",-15.820996969697,0.0020102018473271,0.288589364139147,0.138154501805038,95
"632","12",-15.820996969697,0.0863847889343567,0.189924214675719,0.138154501805038,50
"633","12",-15.3729767676768,0.0175371384293748,0.336733861532054,0.176104609504971,95
"634","12",-15.3729767676768,0.12082666310977,0.231382555900173,0.176104609504971,50
"635","12",-14.9249565656566,0.0444402331231306,0.387916302131739,0.216162625940222,95
"636","12",-14.9249565656566,0.157056389772898,0.275268862107547,0.216162625940222,50
"637","12",-14.4769363636364,0.0742856800209517,0.441873991721802,0.258079835871377,95
"638","12",-14.4769363636364,0.194830064322057,0.321329607420696,0.258079835871377,50
"639","12",-14.0289161616162,0.104908520079805,0.498394217649152,0.301651368864478,95
"640","12",-14.0289161616162,0.233945515095547,0.369357222633409,0.301651368864478,50
"641","12",-13.580895959596,0.13610668155497,0.55729620377386,0.346701442664415,95
"642","12",-13.580895959596,0.274228678402552,0.419174206926278,0.346701442664415,50
"643","12",-13.1328757575758,0.167728726992213,0.618420138481586,0.3930744327369,95
"644","12",-13.1328757575758,0.315525370624332,0.470623494849468,0.3930744327369,50
"645","12",-12.6848555555556,0.199638176899764,0.681620039530123,0.440629108214944,95
"646","12",-12.6848555555556,0.357695996002455,0.523562220427432,0.440629108214944,50
"647","12",-12.2368353535354,0.23171058591034,0.746758869839595,0.489234727874968,95
"648","12",-12.2368353535354,0.400611979929962,0.577857475819973,0.489234727874968,50
"649","12",-11.7888151515152,0.263831534382178,0.813705054797597,0.538768294589887,95
"650","12",-11.7888151515152,0.444153277081933,0.633383312097842,0.538768294589887,50
"651","12",-11.3407949494949,0.295895215929522,0.882329914728255,0.589112565328889,95
"652","12",-11.3407949494949,0.488206580163071,0.690018550494707,0.589112565328889,50
"653","12",-10.8927747474747,0.32780342628859,0.95250571911587,0.64015457270223,95
"654","12",-10.8927747474747,0.532664002273491,0.74764514313097,0.64015457270223,50
"655","12",-10.4447545454545,0.359464829625457,1.02410417795919,0.691784503792321,95
"656","12",-10.4447545454545,0.577422089083639,0.806146918501004,0.691784503792321,50
"657","12",-9.99673434343434,0.390794420384839,1.0969952500015,0.743894835193172,95
"658","12",-9.99673434343434,0.622381066339865,0.865408604046478,0.743894835193172,50
"659","12",-9.54871414141414,0.421713124743105,1.17104618723511,0.79637965598911,95
"660","12",-9.54871414141414,0.667444258675545,0.925315053302675,0.79637965598911,50
"661","12",-9.10069393939394,0.45214750233988,1.24612076035644,0.849134131348162,95
"662","12",-9.10069393939394,0.712517635155852,0.985750627540471,0.849134131348162,50
"663","12",-8.65267373737374,0.482029519906298,1.32207862644493,0.902054073175613,95
"664","12",-8.65267373737374,0.757509449781768,1.04659869656946,0.902054073175613,50
"665","12",-8.20465353535354,0.511296375804829,1.39877481131944,0.955035593562134,95
"666","12",-8.20465353535354,0.802329953816633,1.10774123330763,0.955035593562134,50
"667","12",-7.75663333333333,0.539890359609087,1.4760592867311,1.00797482317009,95
"668","12",-7.75663333333333,0.846891162761904,1.16905848357828,1.00797482317009,50
"669","12",-7.30861313131313,0.567758734458741,1.55377662796922,1.06076768121398,95
"670","12",-7.30861313131313,0.891106665009436,1.23042869741853,1.06076768121398,50
"671","12",-6.86059292929293,0.594853632515002,1.63176574133592,1.11330968692546,95
"672","12",-6.86059292929293,0.934891462210469,1.29172791164045,1.11330968692546,50
"673","12",-6.41257272727273,0.621131955733539,1.70985965376706,1.1654958047503,95
"674","12",-6.41257272727273,0.978161833598142,1.35282977590245,1.1654958047503,50
"675","12",-5.96455252525253,0.646555275573893,1.78788535896115,1.21722031726752,95
"676","12",-5.96455252525253,1.02083521812607,1.41360541640897,1.21722031726752,50
"677","12",-5.51653232323233,0.671089726319286,1.86566371593639,1.26837672112784,95
"678","12",-5.51653232323233,1.06283010950562,1.47392333275005,1.26837672112784,50
"679","12",-5.06851212121212,0.694705887485245,1.94300939711606,1.31885764230065,95
"680","12",-5.06851212121212,1.10406596015212,1.53364932444918,1.31885764230065,50
"681","12",-4.62049191919192,0.717378651417766,2.0197308839456,1.36855476768168,95
"682","12",-4.62049191919192,1.14446309076468,1.59264644459868,1.36855476768168,50
"683","12",-4.17247171717172,0.739087072670017,2.09563050874153,1.41735879070577,95
"684","12",-4.17247171717172,1.18394260282089,1.65077497859065,1.41735879070577,50
"685","12",-3.72445151515151,0.7598141961355,2.17050454201576,1.46515936907563,95
"686","12",-3.72445151515151,1.22242629170735,1.70789244644391,1.46515936907563,50
"687","12",-3.27643131313132,0.779546861230564,2.24414332494428,1.51184509308742,95
"688","12",-3.27643131313132,1.25983655855811,1.76385362761673,1.51184509308742,50
"689","12",-2.82841111111111,0.79827547967905,2.31633144698482,1.55730346333194,95
"690","12",-2.82841111111111,1.2960963191578,1.81851060750608,1.55730346333194,50
"691","12",-2.38039090909091,0.815993784670608,2.38684796891367,1.60142087679214,95
"692","12",-2.38039090909091,1.33112890850038,1.87171284508389,1.60142087679214,50
"693","12",-1.93237070707071,0.832698549352921,2.45546669176228,1.6440826205576,95
"694","12",-1.93237070707071,1.36485797979036,1.92330726132484,1.6440826205576,50
"695","12",-1.48435050505051,0.848389272784864,2.52195647230119,1.68517287254303,95
"696","12",-1.48435050505051,1.39720739683991,1.97313834824615,1.68517287254303,50
"697","12",-1.0363303030303,0.863067831629338,2.58608158585021,1.72457470873977,95
"698","12",-1.0363303030303,1.42810111896063,2.02104829851891,1.72457470873977,50
"699","12",-0.588310101010102,0.876738096006494,2.64760213729739,1.76217011665194,95
"700","12",-0.588310101010102,1.457463077578,2.06687715572588,1.76217011665194,50
"701","12",-0.140289898989899,0.889405508064858,2.70627452128912,1.79784001467699,95
"702","12",-0.140289898989899,1.48521704391454,2.11046298543944,1.79784001467699,50
"703","12",0.307730303030301,0.901076621963356,2.76185193261411,1.83146427728873,95
"704","12",0.307730303030301,1.51128648719878,2.15164206737868,1.83146427728873,50
"705","12",0.755750505050504,0.911758604094974,2.81408492784906,1.86292176597202,95
"706","12",0.755750505050504,1.53559442296438,2.19024910897965,1.86292176597202,50
"707","12",1.20377070707071,0.92145869252603,2.86272203936466,1.89209036594535,95
"708","12",1.20377070707071,1.55806325111005,2.22611748078064,1.89209036594535,50
"709","12",1.65179090909091,0.930183614776969,2.90751044281084,1.91884702879391,95
"710","12",1.65179090909091,1.57861458349988,2.25907947408793,1.91884702879391,50
"711","12",2.09981111111111,0.937938963234556,2.94819667921074,1.94306782122265,95
"712","12",2.09981111111111,1.59716906099703,2.28896658144826,1.94306782122265,50
"713","12",2.54783131313131,0.944728527664771,2.98452743279629,1.96462798023053,95
"714","12",2.54783131313131,1.61364615994589,2.31560980051517,1.96462798023053,50
"715","12",2.99585151515151,0.950553584494435,3.01625036571584,1.98340197510514,95
"716","12",2.99585151515151,1.62796398825003,2.33883996196025,1.98340197510514,50
"717","12",3.44387171717172,0.955412142751976,3.04311501073769,1.99926357674483,95
"718","12",3.44387171717172,1.64003907134103,2.35848808214863,1.99926357674483,50
"719","12",3.89189191919192,0.959298146808807,3.06487372306543,2.01208593493712,95
"720","12",3.89189191919192,1.6497861284992,2.37438574137504,2.01208593493712,50
"721","12",4.33991212121212,0.96220063634853,3.08128269237343,2.02174166436098,95
"722","12",4.33991212121212,1.65711784017662,2.38636548854534,2.02174166436098,50
"723","12",4.78793232323232,0.964102864318746,3.09210301616663,2.02810294024269,95
"724","12",4.78793232323232,1.66194460719201,2.39426127329336,2.02810294024269,50
"725","12",5.23595252525252,0.964981373998549,3.09710183557309,2.03104160478582,95
"726","12",5.23595252525252,1.6641743029224,2.39790890664924,2.03104160478582,50
"727","12",5.68397272727272,0.96480503675467,3.09605353469386,2.03042928572427,95
"728","12",5.68397272727272,1.66371201991743,2.3971465515311,2.03042928572427,50
"729","12",6.13199292929293,0.963534052574386,3.08874100467125,2.02613752862282,95
"730","12",6.13199292929293,1.66045981272051,2.39181524452513,2.02613752862282,50
"731","12",6.58001313131313,0.961118916071241,3.07495697370186,2.01803794488655,95
"732","12",6.58001313131313,1.65431643911081,2.38175945066229,2.01803794488655,50
"733","12",7.02803333333333,0.957499351382383,3.05450540432769,2.00600237785504,95
"734","12",7.02803333333333,1.64517710250115,2.36682765320893,2.00600237785504,50
"735","12",7.47605353535353,0.952603220242989,3.02720295950513,1.98990308987406,95
"736","12",7.47605353535353,1.6329331988635,2.34687298088462,1.98990308987406,50
"737","12",7.92407373737374,0.946345408571599,2.99288053920151,1.96961297388656,95
"738","12",7.92407373737374,1.61747207234086,2.32175387543226,1.96961297388656,50
"739","12",8.37209393939394,0.938626698180398,2.95138488963714,1.94500579390877,95
"740","12",8.37209393939394,1.59867678468482,2.29133480313272,1.94500579390877,50
"741","12",8.82011414141414,0.929332631804209,2.90258028782502,1.91595645981462,95
"742","12",8.82011414141414,1.57642590489556,2.25548701473367,1.91595645981462,50
"743","12",9.26813434343434,0.918332381613023,2.84635030483116,1.88234134322209,95
"744","12",9.26813434343434,1.55059332701807,2.21408935942611,1.88234134322209,50
"745","12",9.71615454545454,0.905477633862244,2.78259965228583,1.84403864307404,95
"746","12",9.71615454545454,1.52104812608472,2.16702916006336,1.84403864307404,50
"747","12",10.1641747474747,0.890601505520692,2.71125611826882,1.80092881189475,95
"748","12",10.1641747474747,1.48765446485771,2.1142031589318,1.80092881189475,50
"749","12",10.6121949494949,0.873517512852642,2.63227260099002,1.75289505692133,95
"750","12",10.6121949494949,1.45027156755853,2.05551854628413,1.75289505692133,50
"751","12",11.0602151515152,0.854018617385839,2.54562925202642,1.69982393470613,95
"752","12",11.0602151515152,1.40875378153301,1.99089408787926,1.69982393470613,50
"753","12",11.5082353535353,0.831876382018997,2.45133574577179,1.64160606389539,95
"754","12",11.5082353535353,1.36295075432687,1.92026137346391,1.64160606389539,50
"755","12",11.9562555555556,0.806840280037484,2.3494336990204,1.57813698952894,95
"756","12",11.9562555555556,1.31270776275974,1.84356621629814,1.57813698952894,50
"757","12",12.4042757575758,0.778637213798711,2.23999927554715,1.50931824467293,95
"758","12",12.4042757575758,1.2578662435776,1.76077024576826,1.50931824467293,50
"759","12",12.852295959596,0.746971319865768,2.12314602732199,1.43505867359388,95
"760","12",12.852295959596,1.19826459421794,1.67185275296982,1.43505867359388,50
"761","12",13.3003161616162,0.711524166771392,1.99902805027735,1.35527610852437,95
"762","12",13.3003161616162,1.133739340601,1.57681287644774,1.35527610852437,50
"763","12",13.7483363636364,0.671955496101387,1.86784357477689,1.26989953543914,95
"764","12",13.7483363636364,1.06412681262107,1.47567225825721,1.26989953543914,50
"765","12",14.1963565656566,0.627904727306435,1.72983918087459,1.17887195409051,95
"766","12",14.1963565656566,0.989265537803722,1.36847837037731,1.17887195409051,50
"767","12",14.6443767676768,0.578993560290254,1.58531494853314,1.0821542544117,95
"768","12",14.6443767676768,0.908999679346328,1.25530882947707,1.0821542544117,50
"769","12",15.092396969697,0.524830203885357,1.4346310682519,0.979730636068628,95
"770","12",15.092396969697,0.823184045780446,1.13627722635681,0.979730636068628,50
"771","12",15.5404171717172,0.465016108713531,1.27821684439736,0.871616476555446,95
"772","12",15.5404171717172,0.731691568394603,1.01154138471629,0.871616476555446,50
"773","12",15.9884373737374,0.399156760087642,1.11658384430406,0.757870302195851,95
"774","12",15.9884373737374,0.634424866811845,0.881315737579856,0.757870302195851,50
"775","12",16.4364575757576,0.326879512077599,0.950346745596809,0.638613128837204,95
"776","12",16.4364575757576,0.531335071202258,0.74589118647215,0.638613128837204,50
"777","12",16.8844777777778,0.247864799090199,0.780259836308061,0.51406231769913,95
"778","12",16.8844777777778,0.422454768149443,0.605669867248817,0.51406231769913,50
"779","12",17.332497979798,0.161906278514559,0.607289673177907,0.384597975846233,95
"780","12",17.332497979798,0.307962247593691,0.461233704098776,0.384597975846233,50
"781","12",17.7805181818182,0.0691040494596577,0.432789674019318,0.250918591515535,95
"782","12",17.7805181818182,0.188330614402958,0.313506568628112,0.250918591515535,50
"783","12",18.2285383838384,0.00155268685774799,0.259099956006228,0.114559003069043,95
"784","12",18.2285383838384,0.0650987028726303,0.164300422813847,0.114559003069043,50
"785","12",18.6765585858586,0,0.131082382704533,0.0119923641687898,95
"786","12",18.6765585858586,0.00222749977881192,0.0529752584906313,0.0119923641687898,50
"787","12",19.1245787878788,0,0.116441071697475,0.000247438296022911,95
"788","12",19.1245787878788,0,0.0402335887485335,0.000247438296022911,50
"789","12",19.572598989899,0,0.116134694631804,0,95
"790","12",19.572598989899,0,0.0399658676328617,0,50
"791","12",20.0206191919192,0,0.116134694631804,0,95
"792","12",20.0206191919192,0,0.0399658676328617,0,50
"793","12",20.4686393939394,0,0.116134694631804,0,95
"794","12",20.4686393939394,0,0.0399658676328617,0,50
"795","12",20.9166595959596,0,0.116134694631804,0,95
"796","12",20.9166595959596,0,0.0399658676328617,0,50
"797","12",21.3646797979798,0,0.116134694631804,0,95
"798","12",21.3646797979798,0,0.0399658676328617,0,50
"799","12",21.8127,0,0.116134694631804,0,95
"800","12",21.8127,0,0.0399658676328617,0,50
"801","2",-22.5413,0,0.1503933348921,0,95
"802","2",-22.5413,0,0.0517554218764552,0,50
"803","2",-22.0932797979798,0,0.1503933348921,0,95
"804","2",-22.0932797979798,0,0.0517554218764552,0,50
"805","2",-21.6452595959596,0,0.1503933348921,0,95
"806","2",-21.6452595959596,0,0.0517554218764552,0,50
"807","2",-21.1972393939394,0,0.1503933348921,0,95
"808","2",-21.1972393939394,0,0.0517554218764552,0,50
"809","2",-20.7492191919192,0,0.1503933348921,0,95
"810","2",-20.7492191919192,0,0.0517554218764552,0,50
"811","2",-20.301198989899,0,0.1503933348921,0,95
"812","2",-20.301198989899,0,0.0517554218764552,0,50
"813","2",-19.8531787878788,0,0.150393870161337,4.09297624379619e-07,95
"814","2",-19.8531787878788,0,0.0517558745251626,4.09297624379619e-07,50
"815","2",-19.4051585858586,0,0.150546276010557,0.000117218058742039,95
"816","2",-19.4051585858586,0,0.0518849334455948,0.000117218058742039,50
"817","2",-18.9571383838384,0,0.151259726108161,0.000664288976262101,95
"818","2",-18.9571383838384,0,0.052489261053798,0.000664288976262101,50
"819","2",-18.5091181818182,0,0.153730254901805,0.00255977943460842,95
"820","2",-18.5091181818182,0,0.0545826416092009,0.00255977943460842,50
"821","2",-18.061097979798,0,0.160300109885952,0.00759574810941981,95
"822","2",-18.061097979798,0,0.0601464723272813,0.00759574810941981,50
"823","2",-17.6130777777778,0,0.173278773796134,0.0175376925672166,95
"824","2",-17.6130777777778,5.51363662643251e-05,0.0711334544291425,0.0175376925672166,50
"825","2",-17.1650575757576,0,0.192309211885502,0.0320782349988428,95
"826","2",-17.1650575757576,0.000675650542539039,0.0872191214775902,0.0320782349988428,50
"827","2",-16.7170373737374,0,0.216924468475251,0.0508172449393571,95
"828","2",-16.7170373737374,0.00451156410649383,0.107980346196435,0.0508172449393571,50
"829","2",-16.2690171717172,0,0.245832583748424,0.0727275853416102,95
"830","2",-16.2690171717172,0.0162442229104975,0.132298857086435,0.0727275853416102,50
"831","2",-15.820996969697,0,0.278285828731031,0.0971994141472918,95
"832","2",-15.820996969697,0.0355090375178408,0.159517360548309,0.0971994141472918,50
"833","2",-15.3729767676768,0,0.313783147870866,0.12381418599472,95
"834","2",-15.3729767676768,0.0584669310131629,0.189188916679335,0.12381418599472,50
"835","2",-14.9249565656566,0,0.351922398033105,0.152232741957838,95
"836","2",-14.9249565656566,0.083512792353991,0.220952691561685,0.152232741957838,50
"837","2",-14.4769363636364,0.000574473259589885,0.392496007523222,0.182267485664735,95
"838","2",-14.4769363636364,0.109920756688642,0.254614214640828,0.182267485664735,50
"839","2",-14.0289161616162,0.00487052950956967,0.435341242933023,0.213766999229693,95
"840","2",-14.0289161616162,0.137515824481492,0.290018173977895,0.213766999229693,50
"841","2",-13.580895959596,0.0165375269470205,0.480321285967763,0.24660148091428,95
"842","2",-13.580895959596,0.166170608627923,0.327032353200637,0.24660148091428,50
"843","2",-13.1328757575758,0.0344201153573803,0.527315569789193,0.280655375625505,95
"844","2",-13.1328757575758,0.195771278745621,0.36553947250539,0.280655375625505,50
"845","2",-12.6848555555556,0.0554319980970107,0.57621388773125,0.315822942914131,95
"846","2",-12.6848555555556,0.226213631361278,0.405432254466984,0.315822942914131,50
"847","2",-12.2368353535354,0.0770982463686607,0.626912463824553,0.352005355096607,95
"848","2",-12.2368353535354,0.25740054166349,0.446610168529723,0.352005355096607,50
"849","2",-11.7888151515152,0.0989062112369148,0.67931117041067,0.389108690823792,95
"850","2",-11.7888151515152,0.289240224103588,0.488977157543996,0.389108690823792,50
"851","2",-11.3407949494949,0.120773516560029,0.733311468172798,0.427042492366413,95
"852","2",-11.3407949494949,0.321645002099298,0.532439982633529,0.427042492366413,50
"853","2",-10.8927747474747,0.142622567072572,0.788814826417742,0.465718696745157,95
"854","2",-10.8927747474747,0.354530414964906,0.576906978525408,0.465718696745157,50
"855","2",-10.4447545454545,0.164380173111354,0.845721476671953,0.505050824891654,95
"856","2",-10.4447545454545,0.387814556964847,0.622287092818461,0.505050824891654,50
"857","2",-9.99673434343434,0.185977303195556,0.903929406252461,0.544953354724008,95
"858","2",-9.99673434343434,0.421417580989563,0.668489128458453,0.544953354724008,50
"859","2",-9.54871414141414,0.207348927325083,0.963333530408775,0.585341228866929,95
"860","2",-9.54871414141414,0.455261321759436,0.715421135974422,0.585341228866929,50
"861","2",-9.10069393939394,0.228433924921324,1.02382500153706,0.626129463229191,95
"862","2",-9.10069393939394,0.489269007423255,0.762989919035127,0.626129463229191,50
"863","2",-8.65267373737374,0.249175038474201,1.08529062684247,0.667232832658335,95
"864","2",-8.65267373737374,0.523365037438132,0.811100627878538,0.667232832658335,50
"865","2",-8.20465353535354,0.269518858707635,1.14761237441667,0.708565616562154,95
"866","2",-8.20465353535354,0.557474810626152,0.859656422498156,0.708565616562154,50
"867","2",-7.75663333333333,0.289415830313851,1.21066695358633,0.75004139195009,95
"868","2",-7.75663333333333,0.591524591410581,0.908558192489599,0.75004139195009,50
"869","2",-7.30861313131313,0.308820269564033,1.27432545952084,0.791572864542435,95
"870","2",-7.30861313131313,0.625441405106509,0.957704323978361,0.791572864542435,50
"871","2",-6.86059292929293,0.327690386706362,1.33845307504853,0.833071730877447,95
"872","2",-6.86059292929293,0.65915295518948,1.00699050656541,0.833071730877447,50
"873","2",-6.41257272727273,0.345988307221339,1.40290882479191,0.874448566006625,95
"874","2",-6.41257272727273,0.692587556953292,1.05630957505996,0.874448566006625,50
"875","2",-5.96455252525253,0.363680086855478,1.46754537833654,0.915612732596007,95
"876","2",-5.96455252525253,0.725674083066203,1.10555138212581,0.915612732596007,50
"877","2",-5.51653232323233,0.38073571598938,1.53220890035684,0.956472308173109,95
"878","2",-5.51653232323233,0.758341917357853,1.15460269898836,0.956472308173109,50
"879","2",-5.06851212121212,0.397129109377618,1.59673894654461,0.996934027961112,95
"880","2",-5.06851212121212,0.790520913795292,1.20334714212693,0.996934027961112,50
"881","2",-4.62049191919192,0.412838077669497,1.66096840489842,1.03690324128396,95
"882","2",-4.62049191919192,0.822141358089879,1.25166512447804,1.03690324128396,50
"883","2",-4.17247171717172,0.427844277412561,1.72472348248783,1.0762838799502,95
"884","2",-4.17247171717172,0.853133929755834,1.29943383014456,1.0762838799502,50
"885","2",-3.72445151515151,0.442133136477352,1.78782373824251,1.11497843735993,95
"886","2",-3.72445151515151,0.88342966274334,1.34652721197652,1.11497843735993,50
"887","2",-3.27643131313132,0.455693752038908,1.85008216266123,1.15288795735007,95
"888","2",-3.27643131313132,0.912959903014501,1.39281601168564,1.15288795735007,50
"889","2",-2.82841111111111,0.46851875842039,1.91130530560804,1.18991203201422,95
"890","2",-2.82841111111111,0.941656261634018,1.43816780239441,1.18991203201422,50
"891","2",-2.38039090909091,0.480604162256789,1.97129345357788,1.22594880791733,95
"892","2",-2.38039090909091,0.969450562119444,1.48244705371523,1.22594880791733,50
"893","2",-1.93237070707071,0.491949142579385,2.02984085798233,1.26089500028086,95
"894","2",-1.93237070707071,0.996274780947037,1.52551521961468,1.26089500028086,50
"895","2",-1.48435050505051,0.502555813560985,2.08673601613549,1.29464591484824,95
"896","2",-1.48435050505051,1.02206098024527,1.5672308494512,1.29464591484824,50
"897","2",-1.0363303030303,0.512428947802975,2.14176200671682,1.3270954772599,95
"898","2",-1.0363303030303,1.04674123183459,1.60744972268521,1.3270954772599,50
"899","2",-0.588310101010102,0.521575658192725,2.19469688155633,1.35813626987453,95
"900","2",-0.588310101010102,1.07024753189369,1.64602500785537,1.35813626987453,50
"901","2",-0.140289898989899,0.530005036517881,2.24531411563101,1.38765957607445,95
"902","2",-0.140289898989899,1.09251170565284,1.68280744649605,1.38765957607445,50
"903","2",0.307730303030301,0.537727747196731,2.2933831171833,1.41555543219001,95
"904","2",0.307730303030301,1.11346530163832,1.71764556274171,1.41555543219001,50
"905","2",0.755750505050504,0.544755574674919,2.33866979987351,1.44171268727422,95
"906","2",0.755750505050504,1.13303947512044,1.750385899428,1.44171268727422,50
"907","2",1.20377070707071,0.551100923252501,2.38093721886123,1.46601907105686,95
"908","2",1.20377070707071,1.15116486055603,1.7808732815577,1.46601907105686,50
"909","2",1.65179090909091,0.556776268345825,2.41994627267646,1.48836127051114,95
"910","2",1.65179090909091,1.16777143296658,1.80895110805571,1.48836127051114,50
"911","2",2.09981111111111,0.561793558460769,2.45545647269161,1.50862501557619,95
"912","2",2.09981111111111,1.18278835835953,1.83446167279284,1.50862501557619,50
"913","2",2.54783131313131,0.566163567462641,2.48722678194049,1.52669517470157,95
"914","2",2.54783131313131,1.19614383348697,1.85724651591617,1.52669517470157,50
"915","2",2.99585151515151,0.569895197079545,2.5150165249537,1.54245586101662,95
"916","2",2.99585151515151,1.20776491544632,1.87714680658693,1.54245586101662,50
"917","2",3.44387171717172,0.572994729977101,2.53858637019031,1.5557905500837,95
"918","2",3.44387171717172,1.21757734186855,1.89400375829886,1.5557905500837,50
"919","2",3.89189191919192,0.575465034201377,2.55769938654895,1.56658221037516,95
"920","2",3.89189191919192,1.22550534271559,1.90765907803474,1.56658221037516,50
"921","2",4.33991212121212,0.577304720313298,2.57212217533744,1.57471344782537,95
"922","2",4.33991212121212,1.23147144502863,1.91795545062211,1.57471344782537,50
"923","2",4.78793232323232,0.578507253143652,2.58162607897565,1.58006666605965,95
"924","2",4.78793232323232,1.23539627234179,1.92473705977751,1.58006666605965,50
"925","2",5.23595252525252,0.579060020797337,2.58598846760593,1.58252424420163,95
"926","2",5.23595252525252,1.2371983409129,1.92785014749036,1.58252424420163,50
"927","2",5.68397272727272,0.578943364346668,2.58499410469726,1.58196873452196,95
"928","2",5.68397272727272,1.23679385543936,1.92714361360456,1.58196873452196,50
"929","2",6.13199292929293,0.578129572598582,2.57843659266592,1.57828308263225,95
"930","2",6.13199292929293,1.23409650754136,1.92246965772315,1.57828308263225,50
"931","2",6.58001313131313,0.576581847427711,2.56611989951077,1.57135087346924,95
"932","2",6.58001313131313,1.2290172810308,1.91368446590768,1.57135087346924,50
"933","2",7.02803333333333,0.574253246472522,2.54785996749872,1.56105660698562,95
"934","2",7.02803333333333,1.22146426887369,1.90064894509755,1.56105660698562,50
"935","2",7.47605353535353,0.571085611541733,2.52348640506609,1.54728600830391,95
"936","2",7.47605353535353,1.21134250783803,1.88322950876979,1.54728600830391,50
"937","2",7.92407373737374,0.567008492934102,2.49284426336734,1.52992637815072,95
"938","2",7.92407373737374,1.19855383815402,1.86129891814742,1.52992637815072,50
"939","2",8.37209393939394,0.561938082117473,2.45579589936708,1.50886699074228,95
"940","2",8.37209393939394,1.18299679717254,1.83473718431202,1.50886699074228,50
"941","2",8.82011414141414,0.555776167951819,2.4122229281229,1.48399954803736,95
"942","2",8.82011414141414,1.16456655809546,1.80343253797925,1.48399954803736,50
"943","2",9.26813434343434,0.548409135024659,2.36202826807405,1.45521870154936,95
"944","2",9.26813434343434,1.14315492750802,1.76728247559069,1.45521870154936,50
"945","2",9.71615454545454,0.539707026902324,2.30513828492511,1.42242265591372,95
"946","2",9.71615454545454,1.11865041887142,1.72619489295602,1.42242265591372,50
"947","2",10.1641747474747,0.529522702477992,2.24150504237358,1.38551387242579,95
"948","2",10.1641747474747,1.09093842362047,1.6800893212311,1.38551387242579,50
"949","2",10.6121949494949,0.517691120535697,2.17110867190314,1.34439989621942,95
"950","2",10.6121949494949,1.05990150747649,1.62889828496235,1.34439989621942,50
"951","2",11.0602151515152,0.504028796761258,2.09395987979951,1.29899433828038,95
"952","2",11.0602151515152,1.02541986765583,1.57256880890493,1.29899433828038,50
"953","2",11.5082353535353,0.488333489634375,2.01010261846491,1.24921805404964,95
"954","2",11.5082353535353,0.98737199778094,1.51106411031835,1.24921805404964,50
"955","2",11.9562555555556,0.47038418833942,1.91961696264074,1.19500057549008,95
"956","2",11.9562555555556,0.945635622964215,1.44436552801595,1.19500057549008,50
"957","2",12.4042757575758,0.449941499255956,1.82262225197043,1.13628187561319,95
"958","2",12.4042757575758,0.900088990106006,1.37247476112038,1.13628187561319,50
"959","2",12.852295959596,0.426748561339882,1.71928059395425,1.07301457764706,95
"960","2",12.852295959596,0.850612631826849,1.29541652346728,1.07301457764706,50
"961","2",13.3003161616162,0.40053267084217,1.60980087361405,1.00516677222811,95
"962","2",13.3003161616162,0.797091773289015,1.2132417711672,1.00516677222811,50
"963","2",13.7483363636364,0.371007872919092,1.49444350227959,0.932725687599339,95
"964","2",13.7483363636364,0.739419631216227,1.12603174398245,0.932725687599339,50
"965","2",14.1963565656566,0.337878901097651,1.37352628457619,0.855702592836918,95
"966","2",14.1963565656566,0.677501985457495,1.03390320021634,0.855702592836918,50
"967","2",14.6443767676768,0.30084705247302,1.2474320430133,0.77413954774316,95
"968","2",14.6443767676768,0.611263627867851,0.937015467618469,0.77413954774316,50
"969","2",15.092396969697,0.259618953094981,1.11661912546357,0.688119039279278,95
"970","2",15.092396969697,0.540657698984665,0.835580379573891,0.688119039279278,50
