FamID,MomID,DadID,Fam ord,Pop,Pop ord,Year,Group,Group ord,Reg,Reg ord,Temp,Temp ord,Temp rep,Tray set,Tray,Rep,Cell,TagID,Planting date,Percival,Leaf number going in,Leaf number coming out (green),Leaf number coming out (brown),Notes
GH_0165,SS3474,SS3397,78,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,B12,165.17,4/9/19,I-31,6,22,,
GH_0209,SS3433,SS3424,84,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,C1,209.17,4/9/19,I-31,6,22,,
GH_0927,CRA38,CRA102,94,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,C2,927.17,4/9/19,I-31,8,36,,
GH_0275,SS3567,SS3573,114,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,C3,275.17,4/9/19,I-31,8,34,,
GH_1122,WAW76,WAW55,142,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,C4,1122.17,4/9/19,I-31,8,24,,
GH_0302,SS3553,SS3554,126,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,C5,302.17,4/9/19,I-31,4,8,,
GH_0127,SS3340,SS3495,74,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,C6,127.17,4/9/19,I-31,6,16,,
GH_0284,SS3556,SS3544,117,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,C7,284.17,4/9/19,I-31,8,22,,
GH_1049,CRA197,CRA131,106,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,C8,1049.17,4/9/19,I-31,8,40,,
GH_0266,SS3586,SS3550,109,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,C9,266.17,4/9/19,I-31,4,6,,
GH_0215,SS3483,SS3387,85,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,C10,215.17,4/9/19,I-31,6,22,,
GH_0159,SS3491,SS3454,77,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,C11,159.17,4/9/19,I-31,NA,NA,,
GH_0146,SS3339,SS3321,76,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,C12,146.17,4/9/19,I-31,6,18,,
GH_1124,WAW32,WAW55,143,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D1,1124.17,4/9/19,I-31,8,38,,
GH_0179,SS3418,SS3504,81,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,D2,179.17,4/9/19,I-31,0,2,,
GH_0969,CRA37,CRA126,99,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,D3,969.17,4/9/19,I-31,6,22,,
GH_0959,CRA165,CRA120,97,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,D4,959.17,4/9/19,I-31,6,16,,
GH_1080,WAW4,WAW66,129,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D5,1080.17,4/9/19,I-31,6,16,,
GH_1101,WAW69,WAW36,135,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D6,1101.17,4/9/19,I-31,12,30,,
GH_1095,WAW40,WAW11,133,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D7,1095.17,4/9/19,I-31,6,28,,
GH_0907,CRA47,CRA25,91,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,D8,907.17,4/9/19,I-31,10,38,,
GH_1093,WAW50,WAW11,132,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D9,1093.17,4/9/19,I-31,6,26,,
GH_0191,SS3383,SS3441,82,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,D10,191.17,4/9/19,I-31,8,32,,
GH_1112,WAW81,WAW67,139,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D11,1112.17,4/9/19,I-31,6,26,,
GH_1089,WAW65,WAW73,131,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,D12,1089.17,4/9/19,I-31,6,22,,
GH_0122,SS3450,SS3402,73,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,E1,122.17,4/9/19,I-31,6,26,,
GH_0300,SS3547,SS3593,124,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E2,300.17,4/9/19,I-31,8,40,,
GH_1125,WAW53,WAW55,144,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,E3,1125.17,4/9/19,I-31,10,38,,
GH_0277,SS3551,SS3564,115,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E4,277.17,4/9/19,I-31,12,40,,
GH_1078,WAW44,WAW66,128,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,E5,1078.17,4/9/19,I-31,8,38,,
GH_0270,SS3578,SS3550,111,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E6,270.17,4/9/19,I-31,12,42,,
GH_0290,SS3585,SS3577,120,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E7,290.17,4/9/19,I-31,12,40,,
GH_1013,CRA66,CRA53,102,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,E8,1013.17,4/9/19,I-31,8,24,,
GH_0950,CRA78,CRA6,96,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,E9,950.17,4/9/19,I-31,6,22,,
GH_0286,SS3584,SS3577,118,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E10,286.17,4/9/19,I-31,8,30,,
GH_0271,SS3545,SS3573,112,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,E11,271.17,4/9/19,I-31,4,12,,
GH_1035,CRA124,CRA22,104,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,E12,1035.17,4/9/19,I-31,4,16,,
GH_0962,CRA14,CRA104,98,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,F1,962.17,4/9/19,I-31,4,16,,
GH_1076,WAW51,WAW66,127,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,F2,1076.17,4/9/19,I-31,4,8,,
GH_1119,WAW41,WAW43,140,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,F3,1119.17,4/9/19,I-31,4,6,,
GH_0197,SS3361,SS3357,83,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,F4,197.17,4/9/19,I-31,6,16,,
GH_0169,SS3420,SS3337,79,C1,3,2010,C1 2010,5,C,2,25.1,3,2,9,50,0.17,F5,169.17,4/9/19,I-31,12,40,,
GH_0268,SS3596,SS3550,110,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,F6,268.17,4/9/19,I-31,6,30,,
GH_0912,CRA190,CRA19,92,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,F7,912.17,4/9/19,I-31,6,22,,
GH_1107,WAW8,WAW60,137,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,F8,1107.17,4/9/19,I-31,6,24,,
GH_0293,SS3546,SS3555,122,C2,4,2010,C2 2010,7,C,2,25.1,3,2,9,50,0.17,F9,293.17,4/9/19,I-31,6,15,,
GH_1082,WAW9,WAW15,130,C2,4,2017,C2 2017,8,C,2,25.1,3,2,9,50,0.17,F10,1082.17,4/9/19,I-31,12,34,,
GH_1019,CRA154,CRA2,103,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,F11,1019.17,4/9/19,I-31,6,36,,
GH_1053,CRA181,CRA114,107,C1,3,2017,C1 2017,6,C,2,25.1,3,2,9,50,0.17,F12,1053.17,4/9/19,I-31,6,26,,
GH_1213,CUY58,CUY64,174,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,A1,1213.17,4/9/19,I-31,4,16,,Back row dried out
GH_1170,CUY28,CUY86,169,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,A2,1170.17,4/9/19,I-31,6,30,,
GH_1307,COT36,COT68,209,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,A3,1307.17,4/9/19,I-31,6,22,,
GH_0447,SS2933,SS2846,161,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,A4,447.17,4/9/19,I-31,6,16,,some leaves are fused
GH_1333,COT71,COT95,214,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,A5,1333.17,4/9/19,I-31,10,38,,
GH_1320,COT1,COT96,211,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,A6,1320.17,4/9/19,I-31,6,22,,
GH_0585,SS3030,SS3089,192,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,A7,585.17,4/9/19,I-31,6,22,,
GH_0375,SS2947,SS2943,153,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,A8,375.17,4/9/19,I-31,6,28,,
GH_0610,SS3098,SS3029,195,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,A9,610.17,4/9/19,I-31,8,40,,
GH_0414,SS2895,SS2869,158,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,A10,414.17,4/9/19,I-31,6,26,,
GH_1304,COT108,COT81,208,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,A11,1304.17,4/9/19,I-31,8,38,,
GH_1154,CUY83,CUY59,166,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,A12,1154.17,4/9/19,I-31,4,14,,
GH_1267,COT109,COT93,201,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,B1,1267.17,4/9/19,I-31,4,16,,
GH_0529,SS3041,SS3034,187,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,B2,529.17,4/9/19,I-31,6,16,,
GH_0326,SS2858,SS2924,148,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,B3,326.17,4/9/19,I-31,6,22,,
GH_0334,SS2936,SS2905,149,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,B4,334.17,4/9/19,I-31,6,20,,
GH_0624,SS3163,SS3093,197,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,B5,624.17,4/9/19,I-31,8,36,,
GH_0357,SS2867,SS2863,152,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,B6,357.17,4/9/19,I-31,6,18,,
GH_1221,CUY108,CUY30,176,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,B7,1221.17,4/9/19,I-31,6,28,,
GH_1248,CUY11,CUY32,179,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,B8,1248.17,4/9/19,I-31,6,18,,
GH_0504,SS3159,SS3157,185,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,B9,504.17,4/9/19,I-31,12,40,,
GH_1138,CUY88,CUY81,165,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,B10,1138.17,4/9/19,I-31,4,16,,
GH_0312,SS2914,SS2937,146,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,B11,312.17,4/9/19,I-31,6,22,,
GH_0409,SS2989,SS2856,157,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,B12,409.17,4/9/19,I-31,6,22,,
GH_0400,SS2788,SS2925,155,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,C1,400.17,4/9/19,I-31,NA,NA,,
GH_0495,SS3107,SS3061,184,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,C2,495.17,4/9/19,I-31,6,20,,
GH_1290,COT61,COT66,205,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,C3,1290.17,4/9/19,I-31,6,22,,
GH_0513,SS3183,SS3174,186,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,C4,513.17,4/9/19,I-31,6,22,,
GH_1243,CUY71,CUY145,178,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,C5,1243.17,4/9/19,I-31,10,26,,
GH_0436,SS2769,SS2974,160,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,C6,436.17,4/9/19,I-31,6,18,,
GH_1185,CUY100,CUY103,170,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,C7,1185.17,4/9/19,I-31,4,16,,
GH_0475,SS3216,SS3139,181,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,C8,475.17,4/9/19,I-31,4,16,,
GH_1280,COT54,COT79,203,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,C9,1280.17,4/9/19,I-31,8,40,,
GH_1344,COT104,COT105,216,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,C10,1344.17,4/9/19,I-31,4,8,,
GH_0387,SS2976,SS2916,154,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,C11,387.17,4/9/19,I-31,8,40,,
GH_1194,CUY62,CUY7,171,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,C12,1194.17,4/9/19,I-31,6,22,,
GH_0541,SS3109,SS3164,190,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,D1,541.17,4/9/19,I-31,6,20,,
GH_0536,SS3032,SS3175,189,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,D2,536.17,4/9/19,I-31,6,22,,
GH_0467,SS3025,SS2941,162,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,D3,467.17,4/9/19,I-31,6,24,,
GH_1314,COT75,COT42,210,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,D4,1314.17,4/9/19,I-31,6,22,,
GH_1326,COT6,COT13,213,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,D5,1326.17,4/9/19,I-31,8,40,,
GH_0534,SS3082,SS3108,188,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,D6,534.17,4/9/19,I-31,6,22,,
GH_1199,CUY182,CUY39,172,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,D7,1199.17,4/9/19,I-31,6,22,,
GH_0306,SS2991,SS2774,145,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,D8,306.17,4/9/19,I-31,4,16,,
GH_1273,COT14,COT41,202,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,D9,1273.17,4/9/19,I-31,6,22,,
GH_1258,COT9,COT74,199,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,D10,1258.17,4/9/19,I-31,8,36,,
GH_1156,CUY124,CUY126,167,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,D11,1156.17,4/9/19,I-31,4,16,,
GH_0316,SS2923,SS2779,147,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,D12,316.17,4/9/19,I-31,4,16,,
GH_1264,COT26,COT67,200,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,E1,1264.17,4/9/19,I-31,6,22,,
GH_0626,SS3060,SS3131,198,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,E2,626.17,4/9/19,I-31,6,22,,
GH_0340,SS2872,SS2855,150,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,E3,340.17,4/9/19,I-31,6,22,,
GH_1207,CUY148,CUY157,173,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,E4,1207.17,4/9/19,I-31,6,22,,
GH_0549,SS3088,SS3155,191,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,E5,549.17,4/9/19,I-31,8,30,,
GH_1337,COT46,COT65,215,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,E6,1337.17,4/9/19,I-31,6,22,,
GH_1219,CUY89,CUY66,175,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,E7,1219.17,4/9/19,I-31,6,20,,
GH_0489,SS3106,SS3190,183,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,E8,489.17,4/9/19,I-31,8,40,,
GH_1161,CUY18,CUY42,168,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,E9,1161.17,4/9/19,I-31,8,30,,
GH_0591,SS3130,SS3062,193,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,E10,591.17,4/9/19,I-31,6,22,,
GH_1127,CUY156,CUY4,163,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,E11,1127.17,4/9/19,I-31,4,16,,
GH_1324,COT32,COT107,212,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,E12,1324.17,4/9/19,I-31,NA,,0,
GH_1234,CUY37,CUY112,177,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,F1,1234.17,4/9/19,I-31,6,16,,
GH_0416,SS2945,SS2870,159,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,F2,416.17,4/9/19,I-31,6,22,,
GH_0605,SS3173,SS3123,194,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,F3,605.17,4/9/19,I-31,4,4,,
GH_0353,SS2926,SS2888,151,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,F4,353.17,4/9/19,I-31,4,16,,
GH_1135,CUY55,CUY65,164,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,F5,1135.17,4/9/19,I-31,6,20,,
GH_0405,SS2889,SS2892,156,S1,5,2010,S1 2010,9,S,3,25.1,3,2,9,51,0.17,F6,405.17,4/9/19,I-31,4,18,,
GH_0478,SS3118,SS3066,182,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,F7,478.17,4/9/19,I-31,4,8,,
GH_1285,COT84,COT50,204,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,F8,1285.17,4/9/19,I-31,6,20,,
GH_1297,COT28,COT18,207,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,F9,1297.17,4/9/19,I-31,4,8,,
GH_1252,CUY160,CUY153,180,S1,5,2017,S1 2017,10,S,3,25.1,3,2,9,51,0.17,F10,1252.17,4/9/19,I-31,6,26,,
GH_1291,COT21,COT34,206,S2,6,2017,S2 2017,12,S,3,25.1,3,2,9,51,0.17,F11,1291.17,4/9/19,I-31,2,6,,
GH_0613,SS3083,SS3097,196,S2,6,2010,S2 2010,11,S,3,25.1,3,2,9,51,0.17,F12,613.17,4/9/19,I-31,3,11,,
GH_0823,NFS89,NFS112,62,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,A1,823.18,4/2/19,I-31,7,21,,
GH_0027,SS3613,SS3646,10,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,A2,27.18,4/2/19,I-31,4,16,,
GH_0638,ROC61,ROC153,19,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,A3,638.18,4/2/19,I-31,6,22,,
GH_0785,NFS35,NFS91,57,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,A4,785.18,4/2/19,I-31,6,16,,
GH_0759,ROC69,ROC41,36,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,A5,759.18,4/2/19,I-31,NA,NA,,
GH_0868,NFS104,NFS123,68,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,A6,868.18,4/2/19,I-31,12,32,,
GH_0083,SS4054,SS4037,46,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,A7,83.18,4/2/19,I-31,8,38,,
GH_0715,ROC85,ROC94,30,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,A8,715.18,4/2/19,I-31,14,46,,buds out
GH_0039,SS3619,SS3607,17,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,A9,39.18,4/2/19,I-31,6,26,,
GH_0052,SS3693,SS4004,39,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,A10,52.18,4/2/19,I-31,28,58,,buds out
GH_0068,SS4044,SS3660,43,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,A11,68.18,4/2/19,I-31,6,16,,
GH_0007,SS3612,SS3610,3,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,A12,7.18,4/2/19,I-31,12,40,,
GH_0732,ROC158,ROC10,33,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,B1,732.18,4/2/19,I-31,6,22,,
GH_0094,SS3694,SS3662,49,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,B2,94.18,4/2/19,I-31,6,18,,
GH_0769,NFS153,NFS27,56,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,B3,769.18,4/2/19,I-31,10,34,,
GH_0884,NFS141,NFS17,69,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,B4,884.18,4/2/19,I-31,22,58,,buds out
GH_0043,SS4057,SS3672,37,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,B5,43.18,4/2/19,I-31,8,32,,
GH_0046,SS3692,SS4008,38,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,B6,46.18,4/2/19,I-31,14,42,,
GH_0903,NFS135,NFS119,72,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,B7,903.18,4/2/19,I-31,10,32,,
GH_0722,ROC4,ROC111,31,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,B8,722.18,4/2/19,I-31,8,36,,
GH_0057,SS4027,SS4011,40,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,B9,57.18,4/2/19,I-31,12,40,,
GH_0003,SS3639,SS3615,2,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,B10,3.18,4/2/19,I-31,8,36,,
GH_0729,ROC159,ROC30,32,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,B11,729.18,4/2/19,I-31,4,16,,
GH_0896,NFS136,NFS64,71,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,B12,896.18,4/2/19,I-31,10,35,1,
GH_0677,ROC74,ROC132,27,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,C1,677.18,4/2/19,I-31,8,26,,
GH_0799,NFS167,NFS162,58,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,C2,799.18,4/2/19,I-31,4,12,,
GH_0009,SS3605,SS3610,4,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,C3,9.18,4/2/19,I-31,10,32,,
GH_0031,SS3621,SS3604,13,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,C4,31.18,4/2/19,I-31,12,42,,buds out
GH_0030,SS3638,SS3646,12,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,C5,30.18,4/2/19,I-31,6,22,,
GH_0062,SS4047,SS3674,41,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,C6,62.18,4/2/19,I-31,14,42,,buds out
GH_0663,ROC134,ROC3,24,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,C7,663.18,4/2/19,I-31,2,6,,
GH_0706,ROC127,ROC161,29,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,C8,706.18,4/2/19,I-31,6,14,,
GH_0647,ROC155,ROC54,21,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,C9,647.18,4/2/19,I-31,8,12,,
GH_0864,NFS38,NFS126,67,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,C10,864.18,4/2/19,I-31,10,28,,
GH_0820,NFS31,NFS84,61,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,C11,820.18,4/2/19,I-31,8,36,,
GH_0074,SS4021,SS3665,44,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,C12,74.18,4/2/19,I-31,6,4,6,Sickly
GH_0669,ROC57,ROC133,25,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,D1,669.18,4/2/19,I-31,2,6,,
GH_0103,SS4034,SS4048,52,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,D2,103.18,4/2/19,I-31,18,40,,
GH_0114,SS4016,SS3657,54,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,D3,114.18,4/2/19,I-31,10,32,,
GH_0810,NFS30,NFS52,59,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,D4,810.18,4/2/19,I-31,8,26,,
GH_0742,ROC97,ROC138,34,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,D5,742.18,4/2/19,I-31,0,2,,
GH_0853,NFS143,NFS51,66,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,D6,853.18,4/2/19,I-31,4,12,,
GH_0023,SS3616,SS3624,8,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,D7,23.18,4/2/19,I-31,6,16,,
GH_0002,SS3651,SS3615,1,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,D8,2.18,4/2/19,I-31,6,20,,
GH_0034,SS3650,SS3604,15,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,D9,34.18,4/2/19,I-31,8,30,,
GH_0087,SS3680,SS3688,47,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,D10,87.18,4/2/19,I-31,18,52,,buds out
GH_0020,SS3633,SS3652,7,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,D11,20.18,4/2/19,I-31,4,16,,
GH_0643,ROC116,ROC70,20,N1,1,2017,N1 2017,2,N,1,25.1,3,2,9,52,0.18,D12,643.18,4/2/19,I-31,8,28,,
GH_0098,SS4031,SS3683,50,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,E1,98.18,4/2/19,I-31,8,26,,
GH_0840,NFS78,NFS125,64,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,E2,840.18,4/2/19,I-31,8,34,,
GH_0812,NFS34,NFS49,60,N2,2,2017,N2 2017,4,N,1,25.1,3,2,9,52,0.18,E3,812.18,4/2/19,I-31,12,42,,
GH_0075,SS3658,SS3665,45,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,E4,75.18,4/2/19,I-31,14,46,,
GH_0010,SS3643,SS3610,5,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,E5,10.18,4/2/19,I-31,4,20,,
GH_0035,SS3606,SS3604,16,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,E6,35.18,4/2/19,I-31,8,46,,buds out
GH_0032,SS3649,SS3604,14,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,E7,32.18,4/2/19,I-31,12,40,,
GH_0026,SS3644,SS3646,9,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,E8,26.18,4/2/19,I-31,20,46,,
GH_0066,SS3673,SS3660,42,N2,2,2010,N2 2010,3,N,1,25.1,3,2,9,52,0.18,E9,66.18,4/2/19,I-31,12,46,,
GH_0029,SS3611,SS3646,11,N1,1,2010,N1 2010,1,N,1,25.1,3,2,9,52,0.18,E10,29.18,4/2/19,I-31,4,8,,
